GEOID,Population,Black,Hispanic,Asian,Householdincome,Bachelor,Households_num,Ageunder5,Age5to9,Age10to14,Age15to24,Age25to44,Age45to64,Age65to74,Age75plus,Employment,No_vehicle,Vehicle_owned,Public_transportation,person_per_room1,person_per_room2
31163,2986,6,69,4,57579.0,305,1322,152,116,241,303,543,824,437,370,1554,54,1268,2,1322,0
31165,1081,39,50,7,46769.0,148,459,106,74,48,88,232,294,130,109,533,28,431,0,447,12
31167,5877,60,358,31,70583.0,593,2214,375,445,409,731,1271,1578,626,442,3225,63,2151,0,2196,18
31169,5053,12,145,1,56111.0,562,2056,295,362,352,523,932,1315,684,590,2462,76,1980,2,2040,16
31171,562,0,23,0,51696.0,84,283,16,37,25,39,175,104,117,49,312,7,276,0,283,0
31173,6806,11,490,64,56223.0,492,2026,660,683,747,1061,1514,1348,477,316,2710,152,1874,74,1807,219
31175,4031,8,80,1,58015.0,566,1725,236,223,297,426,765,1078,533,473,2006,61,1664,0,1690,35
31177,20699,194,599,63,83491.0,3332,8290,1177,1341,1531,2543,4580,5786,2339,1402,10840,249,8041,42,8248,42
31179,9590,101,641,58,60971.0,1130,3714,472,463,632,2571,1884,2028,806,734,5510,154,3560,0,3685,29
31181,3442,8,181,0,56786.0,301,1434,191,223,234,371,700,945,431,347,1751,50,1384,1,1401,33
31183,735,0,20,1,51875.0,104,337,71,34,9,25,126,239,127,104,369,6,331,3,333,4
31185,14164,206,743,32,66337.0,1617,5597,985,1015,780,1818,3303,3439,1515,1309,6876,146,5451,0,5484,113
32001,25077,604,3737,647,61776.0,2209,9753,1594,1442,1727,3261,5852,6473,2998,1730,10349,309,9444,100,9509,244
32003,2231147,266651,708699,223141,64210.0,261517,816296,135576,141663,153001,269432,640679,561401,205104,124291,1036081,63275,753021,27235,780295,36001
32005,49158,366,6469,973,75688.0,7604,20911,1645,2373,2304,4518,9566,14512,8778,5462,21545,528,20383,29,20444,467
32007,53420,575,13270,658,82462.0,3691,18614,3772,4338,3896,6929,14859,13298,3967,2361,26418,1123,17491,2911,18108,506
32009,987,11,276,0,31667.0,106,484,14,37,34,28,173,444,179,78,390,119,365,0,481,3
32011,1603,1,174,18,68307.0,88,555,126,109,191,165,263,414,193,142,587,34,521,45,522,33
32013,17218,150,4781,201,70315.0,1641,6804,1187,1219,1415,2119,4260,4295,1867,856,8265,242,6562,771,6552,252
32015,5729,137,1468,4,92543.0,152,2298,245,549,388,687,1374,1663,568,255,2540,45,2253,395,2274,24
32017,4600,227,364,0,62164.0,297,1728,194,233,322,498,1125,1301,577,350,1671,103,1625,0,1682,46
32019,58029,682,10677,708,63952.0,4657,22342,3047,3654,3401,6006,14175,15600,7911,4235,24829,629,21713,216,21803,539
32021,4552,143,691,61,43009.0,356,1737,222,214,339,499,1005,1073,718,482,1624,25,1712,0,1708,29
32023,50096,1015,7888,930,52570.0,3316,21411,2162,2641,2104,4215,9670,14445,9161,5698,16360,986,20425,130,20819,592
32027,6668,216,1644,86,62841.0,266,1857,366,223,434,544,2257,1811,682,351,2133,78,1779,82,1845,12
32029,4047,98,94,47,66713.0,598,1611,219,209,161,416,682,963,744,653,1406,11,1600,30,1608,3
32031,479758,11734,121205,26024,74292.0,66061,188878,27508,28371,30422,59424,132936,122454,50403,28240,244242,11919,176959,4924,181223,7655
32033,9192,670,1562,62,63590.0,702,3482,408,431,563,850,2852,2412,969,707,3549,88,3394,85,3405,77
32510,57957,1132,14416,1534,62217.0,6442,23191,3144,3256,3472,6364,14381,15643,7030,4667,27458,1449,21742,375,22167,1024
33001,63395,381,1199,769,75035.0,8642,25571,2720,2759,3947,6547,13829,19613,8709,5271,32380,1000,24571,78,25229,342
33003,49961,243,811,411,70873.0,8342,21521,1781,2258,2331,4339,9255,15756,8936,5305,25049,762,20759,64,21217,304
33005,76473,598,1581,576,69360.0,11190,29991,3506,3482,4414,11111,17129,21426,9510,5895,39451,1518,28473,67,29642,349
33007,31360,687,617,28,52054.0,3068,13592,1230,1111,1728,2968,7060,9807,4511,2945,14549,1066,12526,23,13464,128
33009,91025,1226,2345,3232,73755.0,13912,34357,3538,4094,4393,14644,20505,24939,11356,7556,46712,2287,32070,430,34029,328
33011,420504,11693,31014,17660,86930.0,74644,165309,21543,22155,26124,51587,110333,122397,40297,26068,233496,8603,156706,1805,162348,2961
33013,152983,2442,3624,2972,82457.0,22461,59175,7056,8113,8445,19518,37324,44446,17328,10753,80825,3140,56035,280,58113,1062
33015,312771,2902,10342,6467,101683.0,61750,124080,14232,16371,17833,35151,74364,98326,35406,21088,174427,3485,120595,1201,122394,1686
33017,130598,1382,3626,4204,76560.0,20513,50630,5910,6228,7443,24628,32526,33990,12271,7602,71357,2834,47796,1177,49934,696
33019,43105,280,756,306,64587.0,5792,16272,1993,2195,2335,4308,9869,13076,5798,3531,20260,859,15413,12,16139,133
34001,273865,37629,53118,21465,66473.0,36899,105277,14581,16784,16419,34838,63239,78038,29611,20355,129394,13691,91586,5262,102171,3106
34003,952979,54982,199671,158200,109497.0,208884,348674,49484,53763,62062,114577,235504,273903,92047,71639,490627,27855,320819,62791,338472,10202
34005,460102,77232,39725,24162,95935.0,84061,172400,23350,26585,28280,55814,115321,132659,45352,32741,230839,7823,164577,6309,169781,2619
34007,521194,99383,92034,30443,75485.0,73808,196939,31228,33665,33677,62949,139310,138883,48301,33181,255424,20664,176275,14407,192153,4786
34009,95488,3708,7833,719,76237.0,15812,41971,4235,4579,5005,9744,18739,27621,15034,10531,41976,2751,39220,582,41443,528
34011,154921,30821,49442,2334,58397.0,11675,51873,9626,10417,11241,18888,41950,39239,13825,9735,62590,5291,46582,821,50166,1707
34013,852720,329047,201744,47362,67826.0,122794,307613,55344,56739,58374,107359,234920,224061,67841,48082,404700,67859,239754,71826,291689,15924
34015,300821,31094,20398,9584,93208.0,47561,109290,15451,18969,19060,38468,75095,85830,29383,18565,153745,5519,103771,3409,108244,1046
34017,713264,85475,303025,113081,79795.0,139613,282832,48242,40952,36034,76414,262349,164088,49893,35292,381681,91569,191263,135711,260905,21927
34019,128807,3693,9112,5619,123373.0,29430,48975,5401,6386,7476,16778,25968,42532,14758,9508,67155,1429,47546,1525,48587,388
34021,384951,77228,71044,45418,85687.0,60695,137114,21331,22063,24453,57658,96399,104125,34067,24855,186426,15341,121773,10796,133606,3508
34023,858770,87519,187049,211678,96883.0,156970,299455,48324,51907,54440,112276,231489,230698,76314,53322,427105,24324,275131,33841,285903,13552
34025,642160,42334,70834,34620,110356.0,134442,245569,31540,37547,40223,80086,143282,195508,67398,46576,329455,16046,229523,21556,241834,3735
34027,508347,16945,69893,53745,123727.0,115368,187430,25196,28723,32030,64343,119069,152346,48964,37676,267024,9191,178239,10992,184467,2963
34029,630057,19230,59562,12180,76644.0,90720,237729,44975,41767,43032,70830,132667,157006,76221,63559,273262,14263,223466,3725,232397,5332
34031,521067,57023,221356,28022,78386.0,70068,176203,34278,33353,36237,70945,135358,134884,44689,31323,251333,26848,149355,16884,163506,12697
34033,64752,9340,6389,550,67898.0,7146,24753,3472,3803,4264,7810,15083,18318,6969,5033,29456,2368,22385,303,24513,240
34035,343950,33424,51778,64322,121695.0,73249,125363,17280,19250,23629,42916,82412,104033,31000,23430,182687,5683,119680,7623,123011,2352
34037,144492,3282,13268,2848,101645.0,25793,55401,6500,7621,8395,17343,32592,46588,16022,9431,77309,1957,53444,946,54868,533
34039,571963,120874,185980,31234,87369.0,88490,198506,35608,37306,39167,70513,151307,156055,47660,34347,290568,21213,177293,28146,188676,9830
34041,109354,5058,11248,2930,85163.0,18037,43789,4930,5668,6575,13573,24789,33833,11569,8417,56146,2687,41102,668,43319,470
35001,674919,19666,341837,18202,56920.0,92427,277653,36442,38902,44706,86756,188837,168336,67845,43095,319686,19624,258029,3963,271337,6316
35003,3581,13,611,0,37623.0,307,1523,40,89,222,302,522,892,781,733,781,86,1437,0,1523,0
35005,65014,990,37952,698,47620.0,4505,23244,4236,4856,4781,9481,16468,15206,5844,4142,26853,1205,22039,137,22668,576
35006,27284,449,10620,46,47300.0,1894,7934,1710,2070,1712,3408,6653,7130,2903,1698,8725,505,7429,87,7239,695
35007,12406,101,6138,13,39483.0,1164,5638,553,624,652,1372,2406,3422,2026,1351,4917,444,5194,0,5497,141
35009,48716,2601,21271,692,51199.0,4253,18285,3915,3528,3593,7730,14321,9595,3437,2597,19177,709,17576,33,17742,543
35011,1873,48,1149,0,32750.0,64,580,320,203,134,212,481,229,167,127,567,54,526,0,580,0
35013,218157,4171,150338,2575,47151.0,23326,79933,13532,15036,15697,40264,53006,46276,20100,14246,88492,4901,75032,336,76942,2991
35015,61096,892,31073,474,67759.0,4084,22315,4475,4084,5138,7978,16498,14179,5116,3628,27373,1081,21234,106,21672,643
35017,28178,265,14196,198,39429.0,3343,11144,1414,1546,1625,3259,5716,6782,4601,3235,9386,547,10597,58,10885,259
35019,4465,83,3232,8,35409.0,205,1146,158,327,333,187,1436,1171,457,396,1391,73,1073,0,1120,26
35021,533,0,219,0,35900.0,47,202,16,26,20,68,140,119,95,49,239,18,184,0,195,7
35023,4214,31,2483,0,46097.0,348,1573,271,253,336,417,917,1090,547,383,1560,101,1472,0,1529,44
35025,72743,3038,44185,410,62319.0,3297,23851,5729,6278,6413,10928,19799,15622,4830,3144,29927,1199,22652,4,22843,1008
35027,20084,160,6842,93,47247.0,2175,8723,845,861,1281,1728,4032,5532,3462,2343,7890,364,8359,15,8564,159
35028,19169,211,3509,1043,123677.0,3412,8029,867,1134,1431,2106,4881,5412,1924,1414,10269,145,7884,205,7939,90
35029,25282,457,17302,261,33914.0,1222,9047,1950,1889,1856,3349,5730,5377,2791,2340,8020,609,8438,19,8842,205
35031,72946,394,10576,913,40262.0,2999,20769,5008,5755,6575,10144,19817,16608,5580,3459,23827,2310,18459,382,18226,2543
35033,4232,0,3518,0,37549.0,187,2129,73,207,108,447,582,1424,962,429,1299,117,2012,0,2129,0
35035,67298,2258,26357,780,46949.0,6003,23590,4432,4487,4197,9283,17958,15432,6661,4848,22919,1152,22438,92,22890,700
35037,8675,221,4000,89,33067.0,603,3359,364,730,614,791,1857,2176,1320,823,3180,238,3121,0,3350,9
35039,40347,224,28784,206,46994.0,2795,13293,2351,2247,3097,4988,8983,10807,4738,3136,15591,620,12673,154,13021,272
35041,19223,439,8388,158,47897.0,1642,6895,1281,1438,1217,4047,4588,3897,1602,1153,8283,480,6415,17,6587,308
35043,147327,3247,59319,2288,68947.0,18919,53567,7716,8652,11364,17595,37295,38184,16945,9576,64827,1512,52055,485,52261,1306
35045,122912,1033,26308,915,47485.0,7106,40639,7783,8471,10494,16090,32279,29438,11142,7215,45759,2390,38249,107,37951,2688
35047,27357,446,21300,265,36492.0,2462,11451,1191,1399,1406,3586,6177,7599,3653,2346,10344,802,10649,48,11051,400
35049,153632,1513,78347,2054,64423.0,23366,65856,6261,7615,8279,16311,34715,42492,24349,13610,70904,2516,63340,475,63811,2045
35051,11512,39,3654,97,35939.0,1114,5321,504,403,548,911,2084,3022,2287,1753,3579,353,4968,19,5284,37
35053,16605,126,8395,316,38242.0,826,4834,846,1335,969,2629,3171,4403,2019,1233,5357,262,4572,10,4552,282
35055,34322,50,19486,237,49481.0,4743,12840,1374,2068,1483,3412,7129,9649,5721,3486,13440,559,12281,235,12577,263
35057,15150,384,6687,112,44819.0,1014,5406,741,905,870,2249,3188,4012,2076,1109,5027,232,5174,0,5240,166
35059,4122,51,1778,1,37443.0,281,1277,259,375,129,465,1002,1031,485,376,1349,121,1156,0,1249,28
35061,75992,1191,46557,1169,53752.0,5405,25550,4059,5162,5405,9878,18560,19326,8416,5186,28490,796,24754,153,24776,774
36001,314679,38114,19819,21763,73810.0,47635,130754,15404,15599,16701,55730,78351,79338,31590,21966,162645,16208,114546,8129,128845,1909
36003,46654,869,807,273,54375.0,3560,16671,2390,2595,2766,8884,9186,11989,5290,3554,19135,1233,15438,46,16412,259
36005,1468262,506087,824402,56291,43726.0,128311,521340,102948,97501,105719,202662,417276,351141,109123,81892,597690,310922,210418,324274,456619,64721
36007,198591,10566,8990,9131,53982.0,20267,81031,10142,10583,11143,35004,43064,50903,20924,16828,86259,10459,70572,2535,79504,1527
36009,77211,1051,1723,561,53537.0,5693,31333,4300,4996,4868,10014,16689,21432,8949,5963,33046,3382,27951,170,30811,522
36011,76644,3040,2370,565,59602.0,7389,30604,3743,4179,4345,8733,18834,22114,8862,5834,34816,2995,27609,264,30199,405
36013,128042,3548,10007,831,50408.0,11639,53050,6846,7131,7517,16916,28546,35255,15023,10808,55110,6823,46227,140,52389,661
36015,84456,5027,2831,1240,58175.0,7684,34223,4593,4650,5606,9995,20599,23117,9202,6694,37048,3399,30824,426,33865,358
36017,47407,326,1090,258,55690.0,3425,19753,2452,2664,3001,5274,10482,13758,5790,3986,21375,1680,18073,29,19460,293
36019,80095,3209,2375,1094,62470.0,7995,32379,3736,3853,4389,12948,19539,22016,8179,5435,36043,3006,29373,137,31860,519
36021,61587,2500,3144,1198,73065.0,8527,25167,2428,2699,3102,6303,13330,18806,8822,6097,29332,1616,23551,690,24909,258
36023,46984,917,1349,502,62163.0,4650,18260,2399,2569,2432,10106,10112,11761,4517,3088,23376,1472,16788,261,17902,358
36025,44644,815,1832,386,52757.0,4095,18487,1716,2070,2191,5660,8807,13223,6413,4564,19522,1481,17006,208,18277,210
36027,296012,31345,38255,10352,87112.0,41871,111735,13489,14102,16912,42564,69856,86744,30469,21876,147468,8051,103684,6399,110083,1652
36029,949715,121790,54971,37345,62578.0,134769,403064,51081,54350,53509,120716,243826,255720,99067,71446,465474,49405,353659,14655,397793,5271
36031,37501,1198,1182,82,61563.0,5034,15714,1479,1612,1717,3756,8718,11425,5209,3585,17148,1456,14258,75,15558,156
36033,47996,2467,1712,298,55279.0,4013,18561,2314,2250,3002,6125,12758,13412,4968,3167,18773,2264,16297,189,18408,153
36035,53588,807,1897,390,55240.0,4018,21712,2694,2905,3337,5827,12660,15681,6226,4258,24467,2141,19571,86,21497,215
36037,58387,1265,2043,425,63734.0,5465,24461,3043,3268,3557,6689,13981,16852,6241,4756,29092,2237,22224,29,24086,375
36039,48026,2701,3061,470,62810.0,4914,17451,2095,1809,2565,5433,11239,14125,6451,4309,21812,1503,15948,244,17210,241
36041,5068,50,94,22,62841.0,431,1457,166,230,164,523,743,1657,1003,582,2147,29,1428,0,1449,8
36043,60596,714,1435,324,60561.0,5266,24441,2978,3552,3674,7385,13169,17300,7429,5109,28235,2435,22006,134,24152,289
36045,117634,6958,9094,1887,58271.0,10704,45517,9019,8254,7036,18517,33391,25250,9661,6506,43850,4070,41447,296,44811,706
36047,2712360,826199,509527,320620,67753.0,443269,985108,191760,167684,169066,307158,870859,623155,223081,159597,1271697,544764,440344,663716,887895,97213
36049,26681,428,465,100,60049.0,2018,10453,1736,1548,1843,3003,5980,7508,2990,2073,11961,488,9965,93,10306,147
36051,62253,1751,2412,678,64467.0,6389,24012,2652,3203,3055,11306,13377,17546,6696,4418,28788,1421,22591,182,23812,200
36053,68466,1029,1613,721,63312.0,6423,24779,3252,3600,3748,11325,14304,19486,7665,5086,31369,1478,23301,185,24642,137
36055,757332,112311,69931,28305,66317.0,115255,311955,40901,42125,46748,102096,194287,199420,77024,54731,373677,34435,277520,8001,307580,4375
36057,49539,1452,7383,397,53533.0,3722,18907,3092,3218,3002,5983,11921,13174,5374,3775,21755,2493,16414,53,18610,297
36059,1391678,160559,239038,146366,126576.0,252192,453576,75085,84350,86988,174899,330497,393124,140678,106057,703047,29219,424357,99086,440550,13026
36061,1669127,234494,428057,199561,93956.0,409438,767213,77401,64241,64624,182181,602170,398131,155054,125325,905697,593402,173811,450560,723558,43655
36063,212808,14385,7134,2214,60834.0,23310,90030,11060,11422,12650,24999,50485,61417,24402,16373,100462,9098,80932,860,89096,934
36065,232034,14056,14438,9422,61733.0,23985,90866,12835,13534,14669,30441,54916,62312,24658,18669,103205,9438,81428,1350,89049,1817
36067,474621,51851,24689,18469,66012.0,65469,190353,26593,27822,28994,65939,117474,126404,47709,33686,224628,23192,167161,5350,187051,3302
36069,112060,2586,5610,1600,70694.0,15987,46547,5382,6382,6437,14300,24883,32122,13589,8965,55765,3109,43438,259,45919,628
36071,398277,43787,85344,10939,85640.0,46564,132880,26442,27868,29723,59619,94321,104761,33470,22073,182658,11836,121044,9082,127949,4931
36073,40588,2317,2080,311,54882.0,3362,16203,1988,2228,2021,4641,10105,12352,4355,2898,17328,1297,14906,35,16050,153
36075,118019,1289,3199,826,61983.0,9565,46749,6390,6556,7392,17321,27106,33771,12026,7457,54919,3751,42998,434,45734,1015
36077,58952,1181,2274,800,60523.0,7023,22448,2385,2313,3034,11534,11573,15652,7333,5128,27118,1676,20772,289,22123,325
36079,97960,3451,15866,2049,111617.0,16480,34651,4409,4529,6415,12070,22424,30813,10634,6666,50491,1638,33013,3453,34190,461
36081,2393104,426028,668079,616702,75886.0,363463,807468,143651,125146,138360,255445,704021,642668,221850,161963,1164817,296276,511192,511929,729513,77955
36083,161125,10526,8431,4698,76731.0,22446,66341,8157,8445,9296,21527,42092,43883,17062,10663,81138,6614,59727,2010,65440,901
36085,493194,49752,90957,51336,89427.0,72956,169528,27677,29006,32097,60025,127651,136419,48355,31964,224472,26045,143483,57509,161641,7887
36087,336485,38842,60782,20025,99707.0,48224,102161,27605,25900,27244,46621,76028,81026,28942,23119,150398,10593,91568,10599,94994,7167
36089,108836,2933,2558,1113,54351.0,8628,41224,5499,6110,6507,18749,24481,28540,11358,7592,44424,3923,37301,89,40268,956
36091,235010,4023,7898,6696,90800.0,39890,97829,11411,13579,13103,27540,57544,69072,26107,16654,124050,4554,93275,761,96666,1163
36093,157515,15466,11732,7543,69891.0,20136,61038,9271,9750,9360,19900,40340,41948,15560,11386,73971,7313,53725,2475,60194,844
36095,29936,495,1047,287,64220.0,2868,12110,1267,1444,1587,4144,6236,8659,3985,2614,13649,694,11416,98,11897,213
36097,17920,170,326,117,56437.0,1747,7542,864,992,919,1849,3905,5568,2380,1443,8152,500,7042,15,7357,185
36099,33900,1765,1262,207,59086.0,3067,13603,1791,1698,2131,3773,8493,9514,3967,2533,15271,1125,12478,79,13534,69
36101,94153,1540,1598,1415,58652.0,8469,38650,5150,5545,6041,10647,21960,26481,10838,7491,42386,3610,35040,208,38297,353
36103,1522998,114418,302968,62188,111660.0,221164,505564,80164,83087,97219,197693,360152,447005,148581,109097,776067,27016,478548,42364,494262,11302
36105,78230,6595,13007,1417,63393.0,8526,28816,4495,4351,4984,9076,18351,22228,9126,5619,32767,2999,25817,543,28122,694
36107,48567,443,1017,447,64987.0,5461,20316,2455,2491,3253,5628,10680,14271,5573,4216,22806,1247,19069,39,20187,129
36109,105638,4200,5597,9885,64260.0,15060,42889,3958,4180,4126,31226,23966,22760,9563,5859,52043,5387,37502,3166,42458,431
36111,181862,10912,19433,3228,71040.0,24741,71194,7872,8573,9600,22368,44124,53162,21776,14387,87627,4823,66371,2105,70007,1187
36113,65692,889,1807,502,68765.0,8399,29261,2850,3729,3186,6640,15049,19484,8986,5768,32401,2532,26729,224,29061,200
36115,61504,1846,1783,399,63869.0,5403,24073,2774,3345,3300,6981,14695,18407,7224,4778,28320,2161,21912,108,23744,329
36117,91332,2016,4210,771,64152.0,9671,37771,4914,5213,5991,10214,20578,27120,10568,6734,44290,2985,34786,185,37261,510
36119,999723,145588,251810,60685,105387.0,172540,364413,54328,58854,65149,128139,242483,280261,94201,76308,496860,52271,312142,96701,349540,14873
36121,40679,1706,1363,265,60013.0,3300,15870,1907,2381,2339,4448,10461,11762,4614,2767,18288,1205,14665,102,15698,172
36123,24808,203,545,204,57635.0,2341,8594,1498,1522,1635,3603,4991,6397,3103,2059,10892,1108,7486,0,8441,153
37001,169185,33392,22178,2898,55078.0,20999,66311,9733,10441,10964,24488,40637,44705,16440,11777,79356,3118,63193,121,65143,1168
37003,36491,1845,1825,409,55041.0,2801,13496,1600,1691,2675,4343,8531,10269,4228,3154,16416,401,13095,0,13141,355
37005,10910,188,1094,58,38930.0,1067,4772,454,595,473,1005,2200,3178,1753,1252,4324,272,4500,24,4662,110
37007,22388,10947,948,205,39862.0,1397,8381,1122,1153,1536,2574,5702,6110,2549,1642,9137,594,7787,0,8173,208
37009,26598,252,1385,137,43938.0,2523,11723,1066,1182,1508,2515,5715,7747,4115,2750,12239,600,11123,0,11579,144
37011,17747,729,922,94,46383.0,1998,6378,614,675,790,2052,4588,5163,2334,1531,6786,315,6063,34,6260,118
37013,44898,10917,3707,147,51894.0,4191,18579,2168,2296,2795,4945,9198,12835,6487,4174,18612,1334,17245,40,18323,256
37015,18105,11093,395,137,37571.0,1236,7188,762,1055,714,2034,4174,5139,2468,1759,6567,720,6468,48,6994,194
37017,30105,10494,2357,58,39259.0,2583,11492,1532,1830,1724,3515,6648,8221,4166,2469,11427,1017,10475,8,11351,141
37019,133789,12125,6690,802,64400.0,21512,57812,4991,5371,6210,10792,24505,39295,28985,13640,53281,1437,56375,500,57072,740
37021,266981,15402,18431,3197,59699.0,50348,103575,12736,13580,14343,28893,73036,70849,32262,21282,131230,5751,97824,914,101748,1827
37023,87829,5484,5713,3197,48142.0,7613,34376,4181,4134,5026,10304,20854,25569,10219,7542,38988,1708,32668,73,33589,787
37025,221200,42689,24326,10105,75765.0,32964,74967,13718,14941,17656,28119,59538,58163,17804,11261,110882,2955,72012,1163,72991,1976
37027,80705,3379,4847,444,48549.0,6558,31840,4069,4298,4847,9364,17863,24021,9910,6333,35922,1661,30179,5,31081,759
37029,10353,1093,345,193,68560.0,1115,3792,563,745,651,1193,2543,3033,1026,599,4780,87,3705,11,3731,61
37031,67944,3021,3025,878,61805.0,9364,30069,2727,3099,3788,6639,14070,20532,10551,6538,30269,1237,28832,85,29804,265
37033,22785,7366,1019,174,53279.0,1603,8595,1033,899,1525,2658,4994,6739,3007,1930,9471,596,7999,0,8508,87
37035,159852,12941,16213,7143,57840.0,18275,63386,8803,9569,10571,19792,37681,45069,17304,11063,75196,3240,60146,302,61563,1823
37037,75070,8576,9157,1223,76791.0,13447,30128,3469,3944,4772,7611,15438,21426,10726,7684,34686,1034,29094,188,29673,455
37039,28515,402,1024,206,43319.0,3182,12371,1052,1096,1555,2766,5287,8201,5274,3284,11116,486,11885,22,12289,82
